artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_id,song_hotttnesss,title,track_7digitalid,sample_rate,danceability,duration,end_of_fade_in,start_of_fade_in,energy,song_key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_sig_confidence
0.6774204652262298,0.37825468551016656,b'AR5KOSW1187FB35FF4',b'd3cc4c24-1b5b-4d71-bcc9-1940e0e3e9d3',34776,69720,49.80388,15.47491,b'Dubai UAE',b'Elena',b'Un cafe_ setanta matins',386995,b'SOZCTXZ12AB0182364',0.3135621142479342,b'Setanta matins',4292004,22050,0.0,269.58322,"(0.0,)","(256.168,)","(0.0,)","(2,)","(0.596,)","(-8.05,)","(1,)","(0.666,)","(111.874,)","(4,)",1.0
0.839962768151037,0.5418889720336469,b'ARMAC4T1187FB3FA4C',b'1bc41dff-5397-4c53-bb50-469d2c277197',11414,82239,40.82624,-74.47995,"b'Morris Plains, NJ'",b'The Dillinger Escape Plan',b'Miss Machine',223365,b'SOBBUGU12A8C13E95D',0.6665278462297023,b'Setting Fire to Sleeping Giants',2439720,22050,0.0,207.77751,"(0.061,)","(204.696,)","(0.0,)","(7,)","(0.381,)","(-4.264,)","(1,)","(0.453,)","(166.862,)","(4,)",0.0
0.43541581815506936,0.3062422642462862,b'AR47JEX1187B995D81',b'7994b392-4b14-4b06-b591-fd8b0ad65338',-1,36525,37.83721,-94.35868,"b'Nevada, MO'",b'SUE THOMPSON',b'Sue Thompson - Her Very Best',652784,b'SOBLGCN12AB0183212',0.4952936212921635,b'James (Hold The Ladder Steady)',7232396,22050,0.0,124.86485,"(0.0,)","(115.74,)","(0.0,)","(10,)","(0.697,)","(-12.332,)","(1,)","(0.541,)","(137.522,)","(4,)",0.0
0.6090637000310501,0.3636513650591166,b'ARGIWFO1187B9B55B7',b'34f4bdc2-ed51-44da-af51-7e507d9d4721',-1,14773,nan,nan,b'',b'Five Bolt Main',b'Live',45730,b'SOPSWQW12A6D4F8781',0.37598430150044215,b'Made Like This (Live)',488005,22050,0.0,225.09669,"(0.0,)","(225.097,)","(0.0,)","(7,)","(0.53,)","(-5.908,)","(1,)","(0.512,)","(164.672,)","(1,)",0.0
0.5505136978482137,0.42270564102939107,b'ARNTLGG11E2835DDB9',b'4d96f7d0-2f0e-4e92-ba70-a405f96f8cec',-1,242273,nan,nan,b'',b'Clp',b'Strictly Confidential',672016,b'SOZQDIU12A58A7BCF6',nan,b'Superconfidential',7448953,22050,0.0,338.31138,"(0.0,)","(338.311,)","(0.0,)","(6,)","(0.687,)","(-6.486,)","(0,)","(0.486,)","(125.006,)","(4,)",1.0
0.4597971288376104,0.3499126116745628,b'ARDNS031187B9924F0',b'e29641cc-3658-4886-89d7-3a146d2d3d75',7570,14504,32.67828,-83.22295,b'Georgia',b'Tim Wilson',b'The Real Twang Thang',160881,b'SONYPOM12A8C13B2D7',nan,b'I Think My Wife Is Running Around On Me (Taco Hell)',1699837,22050,0.0,186.48771,"(1.083,)","(175.467,)","(0.0,)","(5,)","(0.762,)","(-4.516,)","(1,)","(0.539,)","(90.022,)","(1,)",0.971
0.5888271005018058,0.3796711247498673,b'AROUOZZ1187B9ABE51',b'dadec058-023e-498a-b1c7-776d03cc88ce',-1,15815,40.79195,-73.94512,"b'New York, NY [Spanish Harlem]'",b'Willie Bobo',"b""Willie Bobo's Finest Hour""",59744,b'SOBZBAZ12A6D4F8742',nan,b'Spanish Grease',618725,22050,0.0,168.25424,"(0.2,)","(161.89,)","(0.0,)","(8,)","(0.812,)","(-9.616,)","(1,)","(0.736,)","(127.025,)","(4,)",0.792
0.3964552539172961,0.2992303679293693,b'ARH4Z031187B9A71F2',b'8f2974e0-3647-48f6-86f8-603a2c5f31ae',70806,28882,40.73197,-74.17418,"b'Newark, NJ'",b'Faye Adams',b'Shake A Hand',373723,b'SOVYKGO12AB0187199',0.0,b'Crazy Mixed Up World',5660441,22050,0.0,156.39465,"(0.562,)","(150.634,)","(0.0,)","(8,)","(0.569,)","(-18.051,)","(1,)","(0.495,)","(95.957,)","(3,)",0.689
0.7068276713044582,0.4161730646266773,b'ARB29H41187B98F0EF',b'44fd61e1-119c-479e-8301-8ac5c77148bf',43725,9947,41.88415,-87.63241,b'Chicago',b'Terry Callier',b'Occasional Rain',228326,b'SOGNCJP12A58A80271',0.4137398358601097,b'Do You Finally Need A Friend',2503960,22050,0.0,342.56934,"(0.063,)","(333.154,)","(0.0,)","(6,)","(0.381,)","(-11.939,)","(1,)","(0.538,)","(110.189,)","(3,)",0.353
0.5605579839038146,0.45278947675222264,b'AR1Y2PT1187FB5B9CE',b'84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab',-1,343187,27.94017,-82.32547,b'Brandon',b'John Wesley',b'The Emperor Falls',463514,b'SOLLHMX12AB01846DC',0.3775316449767025,b'The Emperor Falls',5158927,22050,0.0,484.62322,"(28.172,)","(480.363,)","(0.0,)","(4,)","(0.283,)","(-15.335,)","(0,)","(0.363,)","(138.007,)","(4,)",0.893
0.6408071019636729,0.4182165181949368,b'ARAJPHH1187FB5566A',b'91d01e5f-252d-469d-a16a-12c613e48e5d',2995,14045,40.7038,-73.83168,"b'Queens, NY'",b'The Shangri-Las',b'Best of The Shangri-Las',643400,b'SOYTPEP12AB0180E7B',0.4432913119053975,b'Twist and Shout',7133415,22050,0.0,164.80608,"(0.0,)","(156.177,)","(0.0,)","(10,)","(0.254,)","(-10.922,)","(1,)","(0.042,)","(130.1,)","(1,)",0.0
0.5237146369702328,0.3846110839616365,b'AR0RCMP1187FB3F427',b'615d51ca-3d06-43dc-b956-4d76099f4b5e',56462,16838,30.08615,-94.10158,"b'Beaumont, TX'",b'Billie Jo Spears',b'20 Of Her Best',663761,b'SOGXHEG12AB018653E',0.0,b'It Makes No Difference Now',7357260,22050,0.0,133.32853,"(0.0,)","(130.009,)","(0.0,)","(4,)","(0.384,)","(-9.983,)","(1,)","(0.402,)","(160.839,)","(1,)",0.0
0.7936050803712417,0.42631795640769016,b'AREBBGV1187FB523D2',b'7685015d-bd3b-4888-9020-3288c421cc9f',2567,9222,nan,nan,"b'Houston, TX'","b""Mike Jones (Featuring CJ_ Mello & Lil' Bran)""",b'Who Is Mike Jones?',12882,b'SOOLYAZ12A6701F4A6',nan,b'Laws Patrolling (Album Version)',133966,22050,0.0,173.66159,"(0.0,)","(164.908,)","(0.0,)","(7,)","(0.299,)","(-7.762,)","(1,)","(0.464,)","(41.993,)","(1,)",0.0
0.5015447771039371,0.39273367554668775,b'ARGUVEV1187B98BA17',b'017f5df4-c30c-4799-95f7-997bd5b88df7',185183,107468,nan,nan,b'',b'Sierra Maestra',b'Tibiri Tabara',270281,b'SOGOSOV12AF72A285E',nan,b'\xc2\xbfD\xc3\xb3nde va Chichi?',3003122,22050,0.0,313.12934,"(0.0,)","(307.688,)","(0.0,)","(9,)","(0.724,)","(-9.512,)","(1,)","(0.364,)","(189.646,)","(3,)",0.674
0.8093237930019529,0.48801984168567314,b'ARPQ4Z01187FB3A736',b'2339bc21-aa92-4850-86f0-4bb9433910c8',110955,16860,29.42449,-98.49462,"b'San Antonio, TX'",b'Butthole Surfers',b'Piouhgd + Widowermaker!',244586,b'SOJXVAH12A8C139700',0.593943075901947,"b'Barking Dogs (From ""Piouhgd"")'",2788206,22050,0.0,450.84689,"(0.467,)","(426.104,)","(0.0,)","(4,)","(0.726,)","(-9.063,)","(0,)","(0.367,)","(130.586,)","(4,)",0.42
0.632559542284651,0.41168895978577885,b'ARNQAVF11F4C844C04',b'',447,45784,nan,nan,b'',b'Despina Vandi',b'Profities',157648,b'SOVXMTN12A8C135A18',nan,b'OUTE ENA EFHARISTO',1658618,22050,0.0,303.09832,"(0.067,)","(294.818,)","(0.0,)","(8,)","(0.532,)","(-8.879,)","(0,)","(0.516,)","(128.292,)","(4,)",0.83
0.5975412179723806,0.38265197113973687,b'ARXUT4W1187FB48BEB',b'e927aaaa-323e-4f90-952d-b420212191b2',-1,34461,nan,nan,b'',b'Javier Navarrete',b'Cracks',644631,b'SORSECL12AB0182267',0.3943948561005826,b'Midnight Swim',7143933,22050,0.0,128.83546,"(0.0,)","(121.423,)","(0.0,)","(3,)","(0.0,)","(-17.699,)","(1,)","(0.251,)","(90.932,)","(3,)",1.0
0.49544592177023467,0.294861261887382,b'ARDD1RC1187B9B52B4',b'5665cefe-8f12-4328-b66b-2f62644be484',-1,125706,nan,nan,b'',b'Jacob Young',b'Pieces Of Time',730551,b'SOOGFBZ12AC3DF7FF2',0.0,b'In A Subtle Way',8093189,22050,0.0,456.30649,"(0.241,)","(451.315,)","(0.0,)","(1,)","(0.611,)","(-19.478,)","(1,)","(0.546,)","(89.667,)","(4,)",0.747
0.5278650761586818,0.3931219335710068,b'ARLGWFM1187FB4AC9F',b'575122b0-bdba-442d-891c-8a8b2999aa98',-1,527722,34.05349,-118.24532,b'California - LA',"b""Scarlet's Remains""",b'The Palest Grey',709879,b'SOMSBGZ12AB018C4CB',0.450992311636255,b'Spin',7872290,22050,0.0,198.73914,"(0.0,)","(193.016,)","(0.0,)","(7,)","(0.673,)","(-7.469,)","(1,)","(0.579,)","(115.061,)","(4,)",0.731
0.6686745328613157,0.4675384440100101,b'ARWYVP51187B98C516',b'c6d2cbdf-30e7-4233-a1b4-e892f116ada1',-1,240277,42.33168,-83.04792,"b'Detroit, MI'",b'The Suicide Machines',b'A Match & Some Gasoline',706005,b'SONYRZV12AB018AF70',0.5287824809425877,b'Burning In The Aftermath',7830058,22050,0.0,95.68608,"(0.0,)","(87.806,)","(0.0,)","(2,)","(0.421,)","(-2.022,)","(1,)","(0.589,)","(115.887,)","(4,)",0.744
0.8148296561331122,0.7357656929506414,b'ARFCUN31187B9AD578',b'b071f9fa-14b0-4217-8e97-eb41da73f598',10490,522,51.50632,-0.12714,"b'London, England'",b'The Rolling Stones',"b""Jump Back - The Best Of The Rolling Stones_ '71-'93""",42595,b'SONQBUB12A6D4F8ED0',0.8344926198909054,b'Angie (1993 Digital Remaster)',453879,22050,0.0,271.49016,"(0.171,)","(263.784,)","(0.0,)","(9,)","(0.301,)","(-10.358,)","(0,)","(0.392,)","(139.333,)","(1,)",0.0
0.4823560425909108,0.3500785789894733,b'AR6YDKV1187B989230',b'a3bbee3c-ef45-43e7-bf4f-ba0f871ea716',-1,176139,nan,nan,b'',b'Roberto Torres',b'Lo Mejor con La Orq. Broadway',782470,b'SOHGKJW12AC468A8BD',0.0,b'Sabor Guajiro',8653966,22050,0.0,226.66404,"(0.311,)","(219.51,)","(0.0,)","(0,)","(0.863,)","(-12.716,)","(1,)","(0.671,)","(117.271,)","(4,)",0.453
0.6610801676039384,0.4427658420289504,b'ARV1JVD1187B9AD195',b'3ddc1fe4-0abb-4af0-9392-e36720386842',14418,16308,35.91463,-79.05661,"b'Chapel Hill, NC'",b'Loudon Wainwright III',b'Grown Man',28723,b'SOINBCU12A6D4F94C0',0.5101193140330347,b'Human Cannonball',315300,22050,0.0,190.48444,"(0.258,)","(177.029,)","(0.0,)","(3,)","(0.544,)","(-15.663,)","(1,)","(0.596,)","(102.428,)","(4,)",0.496
0.7011808736075507,0.4666288889016846,b'AR7TTS41187B9B42D3',b'355eed00-6c40-4d33-940a-600b2597407a',26588,6186,34.36401,-89.51877,"b'Oxford, MS'",b'R.L. Burnside',b'A Bothered Mind',557761,b'SOTWVQT12A58A79650',0.48213758506501503,b'Glory Be',6169318,22050,0.0,277.78567,"(0.24,)","(267.453,)","(0.0,)","(2,)","(0.0,)","(-6.944,)","(1,)","(0.0,)","(89.984,)","(4,)",0.0
0.7337989404362274,0.544257505724526,b'ART3O5Z1187B9AB043',b'f5426431-f490-4678-ad44-a75c71097bb4',9729,48814,32.77815,-96.7954,"b'Dallas, TX'",b'Stevie Ray Vaughan',b'Greatest Hits',417945,b'SOTSEJY12AB0180F56',nan,b'Crossfire',4659073,22050,0.0,248.78975,"(0.183,)","(246.19,)","(0.0,)","(1,)","(0.754,)","(-7.805,)","(1,)","(0.597,)","(116.721,)","(4,)",0.522
0.5906929179471623,0.45281783769711387,b'AR5U94U1187FB5CDCF',b'd83e599c-2d5a-44ec-b727-587e1455b1b5',7350,39546,nan,nan,b'',b'John Hammond',b'Bluesman',575531,b'SOTSETT12AB01863B8',nan,"b""I Can't Be Satisfied""",6378564,22050,0.0,195.3171,"(0.0,)","(187.617,)","(0.0,)","(7,)","(0.98,)","(-10.7,)","(1,)","(0.753,)","(123.142,)","(4,)",0.678
0.6653221619060184,0.3942171989010042,b'ARRJNTE1187FB44E12',b'73d882c7-1146-4012-a61b-a3b2c11fce2f',-1,48409,nan,nan,b'',b'Casiotone For The Painfully Alone',b'Etiquette',234425,b'SOTUNMH12A6D4FA3E6',0.7858922883883538,b'Nashville Parthenon',2573759,22050,0.0,175.72526,"(0.734,)","(168.699,)","(0.0,)","(0,)","(0.522,)","(-10.93,)","(1,)","(0.474,)","(141.919,)","(4,)",0.445
0.5040756699303163,0.3345773601190987,b'AR6IRG41187B9A4D98',b'168e3ccd-91f5-480c-970a-b35171c71164',-1,7171,52.51607,13.37698,"b'Berlin, Germany'",b'Ec8or',b'Ec8or',505301,b'SOEPPKB12AB018418B',nan,b'Cocain Ducks',5591305,22050,0.0,217.23383,"(1.042,)","(213.496,)","(0.0,)","(10,)","(0.005,)","(-9.493,)","(0,)","(0.305,)","(95.596,)","(4,)",1.0
0.717670524728552,0.4793084593382274,b'ARS1OWB1187B99EEAD',b'1b96b9c9-0832-40cb-9f8d-7274de3733fc',5379,24313,nan,nan,"b'New York, NY'",b'The New York Dolls',b'Too Much Too Soon',74655,b'SOGKIWV12A6D4F86C4',0.5616924111789523,b'Human Being',770031,22050,0.0,344.05832,"(0.068,)","(335.029,)","(0.0,)","(11,)","(0.425,)","(-9.253,)","(1,)","(0.486,)","(154.953,)","(1,)",0.0
0.6697261875661445,0.42791424698295477,b'ARGMXQW1187FB54C34',b'9974cbc1-6a00-4a97-8a36-e4a25bfe0293',14229,2800,-23.56287,-46.65466,"b'Sao Paulo, Brazil'",b'Eliane Elias',b'Bossa Nova Stories',322532,b'SOPHYIS12AAF3B35A3',0.4348380902608562,b'The More I See You',3635000,22050,0.0,251.42812,"(0.071,)","(237.598,)","(0.0,)","(7,)","(0.391,)","(-12.009,)","(1,)","(0.319,)","(86.091,)","(5,)",0.551
0.5697411522818971,0.41224060053560735,b'AROEL1B1187B988B90',b'8b70d4d9-b3d3-4a99-8a95-96ee59f12140',-1,10275,nan,nan,"b'South Jamaica, Queens'",b'Lost Boyz',b'Love_ Peace & Nappiness',14592,b'SOFHBAR12A6701D0FE',0.4051157216913865,b'Certain Things We Do',151792,22050,0.0,269.7922,"(0.218,)","(257.416,)","(0.0,)","(7,)","(0.715,)","(-11.043,)","(1,)","(0.614,)","(90.218,)","(4,)",1.0
0.6400483571565447,0.40439264015477133,b'AR8W8DN1187FB35ED0',b'42c4b58d-2e28-41d4-bfe5-4edee68386cf',-1,104787,34.05349,-118.24532,"b'Los Angeles, CA'",b'The Germs',b'Germicide',515081,b'SOCPRKM12AB018A2FD',nan,b'Forming',5714272,22050,0.0,206.05342,"(0.0,)","(206.053,)","(0.0,)","(11,)","(0.641,)","(-11.506,)","(0,)","(0.597,)","(133.144,)","(1,)",0.0
0.3977728757878008,0.38347574490669173,b'ARUWLCL1187FB549B8',b'b0288f97-71d3-4fa2-8379-e482c4d97e95',147394,264183,nan,nan,b'',b'Yamandu Costa',b'Mafu\xc3\xa1',765750,b'SOFGHAM12AB0186412',nan,b'Mafu\xc3\xa1',8478956,22050,0.0,190.04036,"(0.0,)","(176.924,)","(0.0,)","(2,)","(0.105,)","(-14.179,)","(1,)","(0.433,)","(205.317,)","(4,)",0.0
0.643182772912233,0.500691340913453,b'AR3793X1187FB50CB3',b'c707b37e-cb5c-4694-be4d-46beefcb2475',-1,4010,nan,nan,"b'Middlesbrough, England'",b'Chris Rea',b'The Road To Hell Part 2',17220,b'SODHVES12A6701CE6B',0.767727748373397,b'Driving Home For Christmas',183976,22050,0.0,241.162,"(0.549,)","(230.342,)","(0.0,)","(9,)","(0.222,)","(-8.531,)","(1,)","(0.403,)","(180.149,)","(4,)",0.0
0.4114210482617737,0.3384148184832545,b'ARINEWW1187FB5577E',b'2f3532b3-febc-4ab2-8f97-fbeebbaa1fe7',-1,364953,nan,nan,b'',b'Perrey And Kingsley',b'Vanguard Visionaries',617077,b'SOXIATP12AAF3B2184',0.4348380902608562,b'Spooks In Space',6856216,22050,0.0,122.64444,"(0.99,)","(109.627,)","(0.0,)","(0,)","(0.61,)","(-8.541,)","(0,)","(0.489,)","(102.538,)","(4,)",0.869
0.7510076200369779,0.5236990777653908,b'ARDGB6U1187FB3AD07',b'b4d32cff-f19e-455f-86c4-f347d824ca61',576,3041,51.50632,-0.12714,"b'London, England'",b'Eurythmics',b'Be Yourself Tonight',278999,b'SOGNQWU12A8AE4868F',0.38293509007501925,b'Tous Les Gar\xc3\xa7ons Et Les Filles',3107981,22050,0.0,207.0722,"(2.583,)","(202.757,)","(0.0,)","(0,)","(0.442,)","(-6.629,)","(1,)","(0.371,)","(84.164,)","(4,)",0.853
